href,language_num,sex,speakerId,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1067,english295,male,[u'1067'],"[u'airdrie,', u'alberta,', u'canada']",english,"[u'french', u'german', u'italian', u'']","25,",0.0,naturalistic,[u'canada'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1070,english296,female,[u'1070'],"[u'edmonton,', u'alberta,', u'canada']",english,"[u'french', u'']","18,",0.0,naturalistic,[u'canada'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1071,english297,male,[u'1071'],"[u'lindenhurst,', u'new', u'york,', u'usa']",english,"[u'german', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1072,english298,male,[u'1072'],"[u'lismore,', u'new', u'south', u'wales,', u'australia']",english,[u'none'],"22,",0.0,naturalistic,[u'australia'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1075,english299,male,[u'1075'],"[u'windsor,', u'ontario,', u'canada']",english,"[u'japanese', u'']","59,",0.0,naturalistic,[u'usa'],59.0,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1076,english300,male,[u'1076'],"[u'dublin,', u'ireland']",english,"[u'irish', u'']","18,",0.0,naturalistic,[u'ireland'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1078,english301,male,[u'1078'],"[u'toronto,', u'ontario,', u'canada']",english,[u'none'],"41,",0.0,naturalistic,[u'canada'],41.0,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1085,english302,male,[u'1085'],"[u'melbourne,', u'australia']",english,"[u'finnish', u'']","22,",0.0,naturalistic,[u'australia'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1086,english303,female,[u'1086'],"[u'anaheim,', u'california,', u'usa']",english,"[u'arabic', u'']","45,",0.0,naturalistic,[u'usa'],45.0,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1088,english304,female,[u'1088'],"[u'clare,', u'ireland']",english,"[u'irish', u'french', u'']","20,",0.0,naturalistic,[u'ireland'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,[u'1094'],"[u'la', u'paz,', u'bolivia']",english,"[u'arabic', u'spanish', u'']","24,",0.0,naturalistic,"[u'uk,', u'usa']",7.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,[u'1093'],"[u'london,', u'uk']",english,[u'none'],"24,",0.0,naturalistic,"[u'uk,', u'usa']",24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1100,english307,male,[u'1100'],"[u'alexandria,', u'va,', u'usa']",english,"[u'spanish', u'']","48,",0.0,naturalistic,"[u'usa,', u'new', u'zealand']",48.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1101,english308,male,[u'1101'],"[u'cardiff,', u'wales,', u'uk']",english,"[u'welsh', u'']","34,",0.0,naturalistic,"[u'uk,', u'new', u'zealand']",34.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1105,english309,female,[u'1105'],"[u'dunedin,', u'new', u'zealand']",english,"[u'german', u'french', u'maori', u'japanese', u'']","44,",0.0,naturalistic,"[u'new', u'zealand']",44.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1108,english310,female,[u'1108'],"[u'oxford,', u'uk']",english,"[u'punjabi', u'']","37,",0.0,naturalistic,"[u'uk,', u'usa']",22.0,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1110,english311,female,[u'1110'],"[u'detroit,', u'michigan,', u'usa']",english,[u'none'],"38,",0.0,naturalistic,[u'usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1113,english312,female,[u'1113'],"[u'edmonton,', u'alberta,', u'canada']",english,"[u'french', u'']","40,",0.0,naturalistic,[u'canada'],40.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1119,english313,male,[u'1119'],"[u'silver', u'spring,', u'maryland,', u'usa']",english,"[u'spanish', u'']","28,",0.0,naturalistic,[u'usa'],28.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1120,english314,female,[u'1120'],"[u'memphis,', u'tennessee,', u'usa']",english,"[u'french', u'']","26,",0.0,naturalistic,[u'usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1121,english315,male,[u'1121'],"[u'los', u'angeles,', u'california,', u'usa']",english,[u'none'],"25,",0.0,naturalistic,[u'usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1122,english316,male,[u'1122'],"[u'sacramento,', u'california,', u'usa']",english,[u'none'],"33,",0.0,naturalistic,[u'usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1132,english317,male,[u'1132'],"[u'burlington,', u'vermont,', u'usa']",english,[u'none'],"26,",0.0,naturalistic,[u'usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1137,english318,male,[u'1137'],"[u'sarnia,', u'ontario,', u'canada']",english,[u'none'],"46,",0.0,naturalistic,[u'canada'],46.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1138,english319,male,[u'1138'],"[u'grimsby,', u'lincolnshire,', u'uk']",english,[u'none'],"29,",0.0,naturalistic,[u'uk'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1162,english320,female,[u'1162'],"[u'maryland', u'county,', u'liberia']",english,"[u'grebo', u'']","59,",0.0,naturalistic,"[u'liberia,', u'usa']",59.0,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1163,english321,male,[u'1163'],"[u'brooklyn,', u'new', u'york,', u'usa']",english,"[u'yiddish', u'french', u'hebrew', u'']","52,",0.0,naturalistic,[u'usa'],52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1172,english322,male,[u'1172'],"[u'yorkton,', u'saskatchewan,', u'canada']",english,[u'none'],"29,",0.0,naturalistic,[u'canada'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1173,english323,female,[u'1173'],"[u'regina,', u'saskatchewan,', u'canada']",english,[u'none'],"31,",0.0,naturalistic,[u'canada'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1174,english324,male,[u'1174'],"[u'st.', u'marys,', u'ontario,', u'canada']",english,"[u'french', u'']","28,",0.0,naturalistic,[u'canada'],28.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1176,english325,male,[u'1176'],"[u'reading,', u'pennsylvania,', u'usa']",english,"[u'italian', u'']","32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1188,english326,male,[u'1188'],"[u'fairborn,', u'ohio,', u'usa']",english,[u'none'],"53,",0.0,naturalistic,[u'usa'],50.0,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1205,english327,male,[u'1205'],"[u'dunedin,', u'florida,', u'usa']",english,[u'none'],"27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1206,english328,female,[u'1206'],"[u'hollywood,', u'florida,', u'usa']",english,"[u'thai', u'']","23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1207,english329,female,[u'1207'],"[u'boise,', u'idaho,', u'usa']",english,"[u'french', u'']","21,",0.0,naturalistic,[u'usa'],19.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1208,english330,female,[u'1208'],"[u'augusta,', u'georgia,', u'usa']",english,"[u'french', u'']","18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1209,english331,female,[u'1209'],"[u'perth,', u'australia']",english,[u'none'],"28,",0.0,naturalistic,[u'australia'],28.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1212,english332,female,[u'1212'],"[u'baltimore,', u'maryland,', u'usa']",english,[u'none'],"20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1214,english333,female,[u'1214'],"[u'spokane,', u'washington,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],29.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1215,english334,female,[u'1215'],"[u'derby,', u'england,', u'uk']",english,[u'none'],"18,",0.0,naturalistic,[u'uk'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1216,english335,male,[u'1216'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",english,[u'none'],"6,",0.0,naturalistic,[u'usa'],6.0,6
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1217,english336,female,[u'1217'],"[u'baltimore,', u'maryland,', u'usa']",english,[u'none'],"46,",0.0,naturalistic,[u'usa'],44.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1218,english337,female,[u'1218'],"[u'jersey', u'city,', u'new', u'jersey,', u'usa']",english,[u'none'],"84,",0.0,naturalistic,"[u'usa,', u'canada']",84.0,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1219,english338,female,[u'1219'],"[u'sydney,', u'australia']",english,"[u'french', u'']","53,",0.0,naturalistic,"[u'australia,', u'canada']",53.0,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1220,english339,male,[u'1220'],"[u'chicago,', u'illinois,', u'usa']",english,[u'none'],"54,",0.0,naturalistic,"[u'usa,', u'canada']",54.0,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1222,english340,male,[u'1222'],"[u'charleston,', u'west', u'virginia,', u'usa']",english,[u'none'],"19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1224,english341,female,[u'1224'],"[u'new', u'york,', u'new', u'york,', u'usa']",english,"[u'german', u'']","23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1225,english342,male,[u'1225'],"[u'kansas', u'city,', u'missouri,', u'usa']",english,[u'none'],"33,",0.0,naturalistic,[u'usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1226,english343,male,[u'1226'],"[u'portland,', u'maine,', u'usa']",english,"[u'german', u'spanish', u'']","23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1232,english344,female,[u'1232'],"[u'lumberton,', u'north', u'carolina,', u'usa']",english,"[u'french', u'spanish', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1233,english345,male,[u'1233'],"[u'kansas', u'city,', u'missouri,', u'usa']",english,"[u'spanish', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1235,english346,male,[u'1235'],"[u'east', u'hartford,', u'connecticut,', u'usa']",english,"[u'french', u'']","60,",0.0,naturalistic,[u'usa'],60.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1236,english347,female,[u'1236'],"[u'burnsville,', u'minnesota,', u'usa']",english,"[u'spanish', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1237,english348,female,[u'1237'],"[u'las', u'pinas,', u'philippines']",english,"[u'tagalog', u'']","20,",0.0,naturalistic,[u'philippines'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1239,english349,female,[u'1239'],"[u'warrenton,', u'virginia,', u'usa']",english,[u'none'],"24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1241,english350,female,[u'1241'],"[u'polesworth,', u'staffordshire,', u'uk']",english,[u'none'],"18,",0.0,naturalistic,[u'uk'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1242,english351,male,[u'1242'],"[u'carthage,', u'missouri,', u'usa']",english,[u'none'],"37,",0.0,naturalistic,[u'usa'],37.0,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1243,english352,male,[u'1243'],"[u'singapore,', u'singapore']",english,"[u'mandarin', u'hokkien', u'cantonese', u'hainanese', u'']","25,",0.0,naturalistic,[u'singapore'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1246,english353,male,[u'1246'],"[u'saskatoon,', u'saskatchewan,', u'canada']",english,"[u'french', u'']","18,",0.0,naturalistic,[u'canada'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,english354,female,[u'1250'],"[u'christchurch,', u'new', u'zealand']",english,"[u'maori', u'french', u'german', u'']","23,",0.0,naturalistic,"[u'new', u'zealand,', u'ireland,', u'uk,', u'usa']",22.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1256,english355,male,[u'1256'],"[u'los', u'angeles,', u'california,', u'usa']",english,"[u'vietnamese', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1257,english356,female,[u'1257'],"[u'morden,', u'manitoba,', u'canada']",english,[u'none'],"23,",0.0,naturalistic,[u'canada'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1258,english357,male,[u'1258'],"[u'alto,', u'georgia,', u'usa']",english,"[u'german', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1259,english358,male,[u'1259'],"[u'fredericton,', u'new', u'brunswick,', u'canada']",english,[u'none'],"19,",0.0,naturalistic,[u'canada'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,english359,male,[u'1276'],"[u'sackville,', u'new', u'brunswick,', u'canada']",english,"[u'french', u'latin', u'german', u'italian', u'spanish', u'']","32,",0.0,naturalistic,"[u'canada,', u'usa']",32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1277,english360,female,[u'1277'],"[u'erie,', u'pennsylvania,', u'usa']",english,"[u'hebrew', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1280,english361,female,[u'1280'],"[u'burnsville,', u'minnesota,', u'usa']",english,"[u'spanish', u'chinese', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1281,english362,male,[u'1281'],"[u'cork,', u'ireland']",english,"[u'irish', u'']","21,",0.0,naturalistic,[u'ireland'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1287,english363,male,[u'1287'],"[u'castle', u'donington,', u'uk']",english,[u'none'],"20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1288,english364,female,[u'1288'],"[u'sydney,', u'australia']",english,"[u'french', u'tagalog', u'']","28,",0.0,naturalistic,[u'australia'],24.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1292,english365,male,[u'1292'],"[u'oxford,', u'uk']",english,"[u'french', u'']","52,",0.0,naturalistic,[u'uk'],52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1293,english366,female,[u'1293'],"[u'bournesmouth,', u'uk']",english,[u'none'],"25,",0.0,naturalistic,[u'uk'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1294,english367,female,[u'1294'],"[u'birkenhead,', u'uk']",english,"[u'french', u'russian', u'']","25,",0.0,naturalistic,[u'uk'],23.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1295,english368,male,[u'1295'],"[u'strattford-on-avon,', u'uk']",english,"[u'french', u'german', u'']","43,",0.0,naturalistic,"[u'uk,', u'singapore']",43.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1297,english369,male,[u'1297'],"[u'mcminnville,', u'oregon,', u'usa']",english,"[u'spanish', u'']","27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1302,english370,male,[u'1302'],"[u'pondicherry,', u'india']",english,"[u'french', u'tamil', u'']","22,",0.0,naturalistic,"[u'canada,', u'ireland']",16.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,english371,female,[u'1303'],"[u'colorado', u'springs,', u'colorado,', u'usa']",english,"[u'french', u'']","27,",0.0,naturalistic,"[u'usa,', u'canada']",27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1307,english372,male,[u'1307'],"[u'christiansburg,', u'virginia,', u'usa']",english,[u'none'],"80,",0.0,naturalistic,[u'usa'],80.0,80
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1308,english373,male,[u'1308'],"[u'russellville,', u'kentucky,', u'usa']",english,[u'none'],"22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1310,english374,male,[u'1310'],"[u'milford', u'haven,', u'wales,', u'uk']",english,"[u'welsh', u'']","36,",0.0,naturalistic,[u'uk'],36.0,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,english375,male,[u'1312'],"[u'manchester,', u'connecticut,', u'usa']",english,"[u'spanish', u'']","28,",0.0,naturalistic,"[u'usa,', u'uk']",28.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1315,english376,male,[u'1315'],"[u'pasadena,', u'california,', u'usa']",english,[u'none'],"46,",0.0,naturalistic,[u'usa'],46.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1319,english377,female,[u'1319'],"[u'trenton,', u'michigan,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1320,english378,female,[u'1320'],"[u'silver', u'spring,', u'maryland,', u'usa']",english,[u'none'],"38,",0.0,naturalistic,[u'usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1321,english379,male,[u'1321'],"[u'summit,', u'new', u'jersey,', u'usa']",english,[u'none'],"43,",0.0,naturalistic,[u'usa'],43.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1323,english380,female,[u'1323'],"[u'roanoke,', u'virginia,', u'usa']",english,"[u'spanish', u'french', u'']","34,",0.0,naturalistic,[u'usa'],33.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1324,english381,male,[u'1324'],"[u'pike', u'county,', u'kentucky,', u'usa']",english,[u'none'],"85,",0.0,naturalistic,[u'usa'],85.0,85
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1325,english382,male,[u'1325'],"[u'arlington,', u'virginia,', u'usa']",english,[u'none'],"34,",0.0,naturalistic,[u'usa'],29.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1326,english383,female,[u'1326'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],22.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1327,english384,male,[u'1327'],"[u'williamson,', u'west', u'virginia,', u'usa']",english,[u'none'],"57,",0.0,naturalistic,[u'usa'],57.0,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1328,english385,female,[u'1328'],"[u'mcveigh,', u'kentucky,', u'usa']",english,[u'none'],"77,",0.0,naturalistic,[u'usa'],77.0,77
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1330,english386,female,[u'1330'],"[u'los', u'angeles,', u'california,', u'usa']",english,"[u'spanish', u'']","56,",0.0,naturalistic,[u'usa'],56.0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1331,english387,female,[u'1331'],"[u'lancaster,', u'california,', u'usa']",english,"[u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1332,english388,female,[u'1332'],"[u'bluefield,', u'west', u'virginia,', u'usa']",english,[u'none'],"70,",0.0,naturalistic,[u'usa'],70.0,70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1333,english389,female,[u'1333'],"[u'aldie,', u'virginia,', u'usa']",english,[u'none'],"71,",0.0,naturalistic,[u'usa'],71.0,71
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1334,english390,male,[u'1334'],"[u'milwaukee,', u'wisconsin,', u'usa']",english,"[u'mandarin', u'taiwanese', u'']","74,",0.0,naturalistic,[u'usa'],67.0,74
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1335,english391,female,[u'1335'],"[u'milton,', u'florida,', u'usa']",english,[u'none'],"84,",0.0,naturalistic,[u'usa'],84.0,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1336,english392,male,[u'1336'],"[u'warrenton,', u'virginia,', u'usa']",english,[u'none'],"62,",0.0,naturalistic,[u'usa'],62.0,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1337,english393,female,[u'1337'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",english,"[u'french', u'']","58,",0.0,naturalistic,[u'usa'],58.0,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1339,english394,female,[u'1339'],"[u'aiken,', u'south', u'carolina,', u'usa']",english,[u'none'],"82,",0.0,naturalistic,[u'usa'],82.0,82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1340,english395,male,[u'1340'],"[u'alexandria,', u'virginia,', u'usa']",english,[u'none'],"39,",0.0,naturalistic,[u'usa'],39.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1341,english396,female,[u'1341'],"[u'orange,', u'virginia,', u'usa']",english,[u'none'],"48,",0.0,naturalistic,[u'usa'],48.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1342,english397,female,[u'1342'],"[u'wadesboro,', u'north', u'carolina,', u'usa']",english,[u'none'],"76,",0.0,naturalistic,[u'usa'],76.0,76
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1343,english398,female,[u'1343'],"[u'salisbury,', u'north', u'carolina,', u'usa']",english,[u'none'],"83,",0.0,naturalistic,[u'usa'],83.0,83
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1345,english399,female,[u'1345'],"[u'la', u'grange,', u'georgia,', u'usa']",english,[u'none'],"80,",0.0,naturalistic,[u'usa'],80.0,80
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1348,english400,female,[u'1348'],"[u'shanklin,', u'isle', u'of', u'wight,', u'uk']",english,[u'none'],"59,",0.0,naturalistic,[u'canada'],55.0,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1349,english401,male,[u'1349'],"[u'lucerne,', u'switzerland']",english,[u'none'],"26,",0.0,naturalistic,[u'australia'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1350,english402,female,[u'1350'],"[u'canberra,', u'australia']",english,[u'none'],"26,",0.0,naturalistic,[u'australia'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1351,english403,female,[u'1351'],"[u'sydney,', u'australia']",english,[u'none'],"29,",0.0,naturalistic,[u'australia'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1352,english404,male,[u'1352'],"[u'windsor,', u'australia']",english,"[u'italian', u'japanese', u'']","29,",0.0,naturalistic,[u'australia'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1353,english405,female,[u'1353'],"[u'geelong,', u'australia']",english,"[u'german', u'indonesian', u'']","32,",0.0,naturalistic,"[u'australia,', u'usa']",30.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1358,english406,female,[u'1358'],"[u'pensacola,', u'florida,', u'usa']",english,[u'none'],"24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1360,english407,male,[u'1360'],"[u'windsor,', u'ontario,', u'canada']",english,"[u'maltese', u'']","47,",0.0,naturalistic,[u'canada'],47.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1361,english408,male,[u'1361'],"[u'lynwood,', u'california,', u'usa']",english,"[u'spanish', u'']","64,",0.0,naturalistic,[u'usa'],64.0,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1362,english409,female,[u'1362'],"[u'maitland,', u'australia']",english,"[u'french', u'']","60,",0.0,naturalistic,[u'australia'],60.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1363,english410,male,[u'1363'],"[u'hamilton,', u'new', u'zealand']",english,[u'none'],"35,",0.0,naturalistic,"[u'New', u'Zealand,', u'Australia']",35.0,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1371,english411,female,[u'1371'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",english,"[u'spanish', u'']","26,",0.0,naturalistic,[u'usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1372,english412,female,[u'1372'],"[u'washington,', u'district', u'of', u'columbia,', u'usa']",english,"[u'german', u'']","31,",0.0,naturalistic,[u'usa'],25.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,[u'1373'],"[u'manchester,', u'england,', u'uk']",english,[u'none'],"20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1374,english414,female,[u'1374'],"[u'woonsocket,', u'rhode', u'island,', u'usa']",english,[u'none'],"30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1375,english415,male,[u'1375'],"[u'woonsocket,', u'rhode', u'island,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1377,english416,male,[u'1377'],"[u'sydney,', u'australia']",english,"[u'portuguese', u'']","34,",0.0,naturalistic,"[u'australia,', u'usa']",20.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,[u'1380'],"[u'cardiff,', u'wales,', u'uk']",english,"[u'german', u'']","20,",0.0,naturalistic,[u'uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1384,english418,male,[u'1384'],"[u'arlington,', u'virginia']",english,[u'none'],"29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1385,english419,male,[u'1385'],"[u'youngstown,', u'ohio,', u'usa']",english,"[u'german', u'gaelic', u'']","27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1387,english420,male,[u'1387'],"[u'auckland,', u'new', u'zealand']",english,[u'none'],"21,",0.0,naturalistic,"[u'new', u'zealand']",21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1388,english421,male,[u'1388'],"[u'landstuhl,', u'germany']",english,"[u'french', u'mandarin', u'']","38,",0.0,naturalistic,[u'usa'],25.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1390,english422,male,[u'1390'],"[u'rochester,', u'new', u'york,', u'usa']",english,"[u'spanish', u'']","31,",0.0,naturalistic,[u'usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1395,english423,female,[u'1395'],"[u'baltimore,', u'maryland,', u'usa']",english,"[u'spanish', u'german', u'italian', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1409,english424,male,[u'1409'],"[u'danville,', u'virginia,', u'usa']",english,[u'none'],"75,",0.0,naturalistic,[u'usa'],75.0,75
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1410,english425,male,[u'1410'],"[u'danville,', u'virginia,', u'usa']",english,[u'none'],"31,",0.0,naturalistic,[u'usa'],31.0,31
